rank,overallRarity,name,image,attributes
1,14.15778665635733,Renegade #290,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/290.png,BACKGROUND: Dark; BODY: Bronze; EXPRESSION: Chaos; HAIR: Mystic Wisps; OUTFIT: Saiyan Suit
582,6.596885148363016,Renegade #2653,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2653.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Vex; HAIR: Eternal Flow; OUTFIT: Crimson Fury Jacket
583,6.595775855145575,Renegade #4569,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4569.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Vex; HAIR: Scruffy; OUTFIT: Enigma Robes
584,6.594987491777232,Renegade #3161,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3161.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Vex; HAIR: Spiky Hair; OUTFIT: Cerulean Skies Chemise
585,6.594819960652138,Renegade #1074,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1074.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Smile; HAIR: Shadow Shroud; OUTFIT: Azure Ocean Attire
586,6.591774838284704,Renegade #2228,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2228.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Vex; HAIR: Mystic Mist; OUTFIT: Moonlight Maestro's Doublet
587,6.591057747640535,Renegade #2907,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2907.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Mirth; HAIR: Beanie; OUTFIT: Crusader's Mantle
588,6.590331290574218,Renegade #933,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/933.png,BACKGROUND: Green; BODY: Bronze; EXPRESSION: Chaos; HAIR: Compression; OUTFIT: Scarlet Soiree
589,6.590214780406068,Renegade #655,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/655.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Vex; HAIR: Beanie; OUTFIT: Yugao Nightshade Kimono
590,6.590033226302945,Renegade #4080,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4080.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Vex; HAIR: Lunar Tresses; OUTFIT: Cosmic Spark Bolero
591,6.589333195921769,Renegade #4344,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4344.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Chaos; HAIR: Compression; OUTFIT: Common Suit
592,6.587869732993271,Renegade #4172,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4172.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Vex; HAIR: Shadow Shimmer; OUTFIT: Emerald Samurai Robe
593,6.587694733332771,Renegade #1162,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1162.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Enigma; HAIR: Frostfire Fringe; OUTFIT: Steel Spirit
594,6.586448638738759,Renegade #76,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/76.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Mirth; HAIR: Enchanted Elegance; OUTFIT: Azure Ocean Attire
595,6.584166967943338,Renegade #518,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/518.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Enigma; HAIR: Sunbeam Silhouette; OUTFIT: Crimson Fang Coat
596,6.581799894928857,Renegade #4223,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4223.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Vex; HAIR: Ahoge; OUTFIT: Summoner's Cloak
597,6.579323685570403,Renegade #302,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/302.png,BACKGROUND: Green; BODY: Bronze; EXPRESSION: Chaos; HAIR: Eternal Flow; OUTFIT: Doubled Danger Peacoat
598,6.578635106118897,Renegade #2354,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2354.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Vex; HAIR: Binding Bangs; OUTFIT: Twilight Cloak
599,6.578315349505424,Renegade #2215,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2215.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Vex; HAIR: Enchanted Elegance; OUTFIT: Emerald Samurai Robe
600,6.577404840150033,Renegade #4963,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4963.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Smirk; HAIR: Shadow Shroud; OUTFIT: Rebellion Punk Rider
601,6.576681961745541,Renegade #2004,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2004.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Vex; HAIR: Enchanted Elegance; OUTFIT: Rebellion Punk Rider
602,6.5764351151509715,Renegade #1662,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1662.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Mirth; HAIR: Radiant Crest; OUTFIT: Corporate Suit
603,6.575969680555149,Renegade #395,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/395.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Serene; HAIR: Mystic Wisps; OUTFIT: Steel Spirit
604,6.575163482368235,Renegade #4868,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4868.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Enigma; HAIR: Aurora Veil; OUTFIT: Steel Spirit
605,6.573198367252452,Renegade #2511,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2511.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Vex; HAIR: Shadow Shimmer; OUTFIT: Scarlet Soiree
606,6.572372194906816,Renegade #3920,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3920.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Chaos; HAIR: Scruffy; OUTFIT: Azure Ocean Attire
607,6.572073880620087,Renegade #4059,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4059.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Chaos; HAIR: Compression; OUTFIT: Common Suit
608,6.5704488449216605,Renegade #2485,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2485.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Vex; HAIR: Lunar Tresses; OUTFIT: Hunter Vest
609,6.567844059193469,Renegade #634,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/634.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Smirk; HAIR: Eternal Flow; OUTFIT: Steel Spirit
610,6.567332273128617,Renegade #2317,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2317.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Vex; HAIR: Man Bun; OUTFIT: Enigma Robes
611,6.567004200860071,Renegade #2775,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2775.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Smile; HAIR: Sunbeam Silhouette; OUTFIT: Doubled Danger Peacoat
612,6.56675351094683,Renegade #374,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/374.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Smirk; HAIR: Radiant Crest; OUTFIT: Crimson Fury Jacket
613,6.562763868566338,Renegade #2017,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2017.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Vex; HAIR: Nebula Nexus; OUTFIT: Professor Suit
614,6.562542979872939,Renegade #3601,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3601.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Vex; HAIR: Lunar Tresses; OUTFIT: Professor Suit
615,6.561174675819984,Renegade #1680,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1680.png,BACKGROUND: Orange; BODY: Ivory; EXPRESSION: Smirk; HAIR: Starfall Strands; OUTFIT: Saiyan Suit
616,6.559450940983847,Renegade #510,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/510.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Chaos; HAIR: Mystic Mist; OUTFIT: Hunter Vest
617,6.559076144017935,Renegade #2740,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2740.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Chaos; HAIR: Mystic Mist; OUTFIT: Twilight Cloak
618,6.558102624549349,Renegade #3921,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3921.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Vex; HAIR: Phantom Veil; OUTFIT: Scarlet Soiree
619,6.5570006929433315,Renegade #3655,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3655.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Serene; HAIR: Shadow Shimmer; OUTFIT: Common Suit
620,6.556758503258385,Renegade #876,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/876.png,BACKGROUND: Off White; BODY: Ivory; EXPRESSION: Smile; HAIR: Zoro; OUTFIT: Saiyan Suit
621,6.555893327049944,Renegade #641,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/641.png,BACKGROUND: Green; BODY: Bronze; EXPRESSION: Vex; HAIR: Ahoge; OUTFIT: Crimson Fang Coat
622,6.555878865470746,Renegade #4764,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4764.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Vex; HAIR: Enchanted Elegance; OUTFIT: Summoner's Cloak
623,6.555602905074539,Renegade #4663,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4663.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Vex; HAIR: Mystic Mist; OUTFIT: Cosmic Spark Bolero
624,6.555535542421927,Renegade #1273,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1273.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Serene; HAIR: Sunbeam Silhouette; OUTFIT: Common Suit
625,6.554559172425917,Renegade #4629,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4629.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Mirth; HAIR: Galactic Gleam; OUTFIT: Corporate Suit
626,6.553770371712189,Renegade #2711,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2711.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Chaos; HAIR: Beanie; OUTFIT: Yugao Nightshade Kimono
627,6.553147249608665,Renegade #710,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/710.png,BACKGROUND: Green; BODY: Bronze; EXPRESSION: Smirk; HAIR: Radiant Crest; OUTFIT: Professor Suit
628,6.552174331643617,Renegade #3028,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3028.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Serene; HAIR: Sunbeam Silhouette; OUTFIT: Professor Suit
629,6.551579463280607,Renegade #2281,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2281.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Vex; HAIR: Shadow Shimmer; OUTFIT: Rebellion Punk Rider
630,6.551277661273142,Renegade #1991,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1991.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Chaos; HAIR: Scruffy; OUTFIT: Zori
631,6.551143265442182,Renegade #3229,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3229.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Serene; HAIR: Lunar Tresses; OUTFIT: Steel Spirit
632,6.550047892845651,Renegade #4324,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4324.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Serene; HAIR: Frostfire Fringe; OUTFIT: Steel Spirit
633,6.549858169217616,Renegade #291,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/291.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Mirth; HAIR: Beanie; OUTFIT: Doubled Danger Peacoat
634,6.54932115199954,Renegade #530,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/530.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Vex; HAIR: Scruffy; OUTFIT: Crimson Fang Coat
635,6.547909290327579,Renegade #959,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/959.png,BACKGROUND: Green; BODY: Bronze; EXPRESSION: Chaos; HAIR: Phantom Veil; OUTFIT: Summoner's Cloak
636,6.547055587071208,Renegade #3806,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3806.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Vex; HAIR: Nebula Nexus; OUTFIT: Emerald Samurai Robe
637,6.546268804880789,Renegade #4730,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4730.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Vex; HAIR: Delinquency; OUTFIT: Crusader's Mantle
638,6.545467186037235,Renegade #4873,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4873.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Enigma; HAIR: Man Bun; OUTFIT: Corporate Suit
639,6.5450898353721865,Renegade #3812,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3812.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Vex; HAIR: Aurora Veil; OUTFIT: Gray Wash Tunic
640,6.543597037368239,Renegade #3855,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3855.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Vex; HAIR: Compression; OUTFIT: Moonlight Maestro's Doublet
641,6.541898165114514,Renegade #3608,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3608.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Smile; HAIR: Radiant Crest; OUTFIT: Hinata’s Heart
642,6.541455777076949,Renegade #4700,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4700.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Vex; HAIR: Undercut; OUTFIT: Azure Ocean Attire
643,6.5396414372776865,Renegade #2236,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2236.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Vex; HAIR: Eternal Flow; OUTFIT: Summoner's Cloak
644,6.538619550169062,Renegade #386,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/386.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Vex; HAIR: Enchanted Elegance; OUTFIT: Summoner's Cloak
645,6.5373402466970205,Renegade #3141,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3141.png,BACKGROUND: Green; BODY: Bronze; EXPRESSION: Vex; HAIR: Seraphic Curls; OUTFIT: Crimson Commander's Cape
646,6.535514724895206,Renegade #2049,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2049.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Vex; HAIR: Galactic Gleam; OUTFIT: Noir Doublet
647,6.534056529517439,Renegade #1989,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1989.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Chaos; HAIR: Lunar Tresses; OUTFIT: Cerulean Skies Chemise
648,6.532064203060845,Renegade #3450,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3450.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Smirk; HAIR: Sunbeam Silhouette; OUTFIT: Twilight Cloak
649,6.530924274411509,Renegade #2645,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2645.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Enigma; HAIR: Enchanted Elegance; OUTFIT: Steel Spirit
650,6.530768158327161,Renegade #3960,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3960.png,BACKGROUND: Blue; BODY: Ivory; EXPRESSION: Serene; HAIR: Sunbeam Silhouette; OUTFIT: Shogun's Regalia
651,6.528120154241556,Renegade #3696,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3696.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Chaos; HAIR: Shadow Shimmer; OUTFIT: Templar's Mantle
652,6.527891753771975,Renegade #3728,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3728.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Enigma; HAIR: Radiant Crest; OUTFIT: Enigma Robes
653,6.52715255398606,Renegade #4875,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4875.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Vex; HAIR: Seraphic Curls; OUTFIT: Crimson Fury Jacket
654,6.526470539031844,Renegade #3943,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3943.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Vex; HAIR: Seraphic Curls; OUTFIT: Crusader's Mantle
655,6.525930252842205,Renegade #2131,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2131.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Enigma; HAIR: Mystic Mist; OUTFIT: Twilight Cloak
656,6.525766632187573,Renegade #2733,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2733.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Vex; HAIR: Shadow Shimmer; OUTFIT: Azure Rose Bolero Jacket
657,6.525027672829603,Renegade #2708,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2708.png,BACKGROUND: Yellow; BODY: Onyx; EXPRESSION: Mirth; HAIR: Man Bun; OUTFIT: Corporate Suit
658,6.5243514497213795,Renegade #3872,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3872.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Enigma; HAIR: Compression; OUTFIT: Azure Ocean Attire
659,6.522914468332029,Renegade #4446,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4446.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Smile; HAIR: Sunbeam Silhouette; OUTFIT: Cerulean Skies Chemise
660,6.5205616448951496,Renegade #2941,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2941.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Vex; HAIR: Buzzcut; OUTFIT: Twilight Cloak
661,6.520460865840233,Renegade #4950,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4950.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Vex; HAIR: Spiky Hair; OUTFIT: Shadow Stalker Trench
662,6.5203978534582765,Renegade #4530,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4530.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Enigma; HAIR: Radiant Crest; OUTFIT: Yugao Nightshade Kimono
663,6.517264980010172,Renegade #854,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/854.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Smirk; HAIR: Shadow Shroud; OUTFIT: Rebellious Rhapsody
664,6.51716734734522,Renegade #3345,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3345.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Vex; HAIR: Man Bun; OUTFIT: Gray Wash Tunic
665,6.517084911069492,Renegade #4293,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4293.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Vex; HAIR: Phantom Veil; OUTFIT: Cosmic Spark Bolero
666,6.516359959617593,Renegade #4795,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4795.png,BACKGROUND: Green; BODY: Bronze; EXPRESSION: Chaos; HAIR: Enchanted Elegance; OUTFIT: Crimson Fang Coat
667,6.515386294674393,Renegade #4613,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4613.png,BACKGROUND: Green; BODY: Onyx; EXPRESSION: Serene; HAIR: Phantom Veil; OUTFIT: Shogun's Regalia
668,6.514905929500669,Renegade #124,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/124.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Vex; HAIR: Beanie; OUTFIT: Azure Dragon's Embrace
669,6.51484900851524,Renegade #4871,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4871.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Smile; HAIR: Sunbeam Silhouette; OUTFIT: Azure Dragon's Embrace
670,6.5137072050959945,Renegade #1010,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1010.png,BACKGROUND: Blue; BODY: Ivory; EXPRESSION: Serene; HAIR: Sunbeam Silhouette; OUTFIT: Zori
671,6.51158566199973,Renegade #2962,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2962.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Vex; HAIR: Buzzcut; OUTFIT: Doubled Danger Peacoat
